
TRACE LEVEL = 2
   2.04s TraceLog.cpp  214: Command line: ""
  56.40s setup.cpp     892: Cockpit File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\BMW_M4_LMGT3_2023\1.15\BMW_M4_GT3_COCKPITINFO.INI
  56.40s setup.cpp     894: Gen File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\BMW_M4_LMGT3_2023\1.15\BMW_M4_GT3.GEN
  56.40s setup.cpp     896: Spinner Gen File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\BMW_M4_LMGT3_2023\1.15\BMW_M4_GT3_SPINNER.GEN
  56.40s setup.cpp     898: CAM File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\BMW_M4_LMGT3_2023\1.15\BMW_M4_GT3.CAM
  56.40s setup.cpp     900: Default Livery: 46_25_WRT_WEC.dds
  56.40s setup.cpp     908: Upgrade File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\BMW_M4_LMGT3_2023\1.15\BMW_M4_GT3_UPGRADES.INI
  56.40s setup.cpp     916: Upgrade Type: AI Tweaks
  56.40s setup.cpp     918: 0: Sebring
  56.40s setup.cpp     918: 1: Sebring School
  56.40s setup.cpp     918: 2: Portimao
  56.40s setup.cpp     918: 3: Spa
  56.40s setup.cpp     918: 4: Le Mans
  56.40s setup.cpp     918: 5: Le Mans Mulsanne
  56.40s setup.cpp     918: 6: Monza
  56.40s setup.cpp     918: 7: Monza Curva Grande
  56.40s setup.cpp     918: 8: Fuji
  56.40s setup.cpp     918: 9: Fuji Classic
  56.40s setup.cpp     918: 10: Bahrain
  56.40s setup.cpp     918: 11: Bahrain Endurance
  56.40s setup.cpp     918: 12: Bahrain Outer
  56.40s setup.cpp     918: 13: Bahrain Paddock
  56.40s setup.cpp     918: 14: Imola
  56.40s setup.cpp     918: 15: COTA
  56.40s setup.cpp     918: 16: COTA National
  56.40s setup.cpp     918: 17: Interlagos
  56.40s setup.cpp     918: 18: Lusail
  56.40s setup.cpp     918: 19: Lusail Short
  56.40s setup.cpp     918: 20: Silverstone
  56.40s setup.cpp     918: 21: Paul Ricard
  56.40s setup.cpp     916: Upgrade Type: Estimates
  56.40s setup.cpp     918: 0: Sebring
  56.40s setup.cpp     918: 1: Sebring School
  56.40s setup.cpp     918: 2: Portimao
  56.40s setup.cpp     918: 3: Spa
  56.40s setup.cpp     918: 4: Le Mans
  56.40s setup.cpp     918: 5: Le Mans Mulsanne
  56.40s setup.cpp     918: 6: Monza
  56.40s setup.cpp     918: 7: Monza Curva Grande
  56.40s setup.cpp     918: 8: Fuji
  56.40s setup.cpp     918: 9: Fuji Classic
  56.40s setup.cpp     918: 10: Bahrain
  56.40s setup.cpp     918: 11: Bahrain Endurance
  56.40s setup.cpp     918: 12: Bahrain Outer
  56.40s setup.cpp     918: 13: Bahrain Paddock
  56.40s setup.cpp     918: 14: Imola
  56.40s setup.cpp     918: 15: Cota
  56.40s setup.cpp     918: 16: Cota National
  56.40s setup.cpp     918: 17: Interlagos
  56.40s setup.cpp     918: 18: Lusail
  56.40s setup.cpp     918: 19: Lusail Short
  56.40s setup.cpp     918: 20: Silverstone
  56.40s setup.cpp     918: 21: Paul Ricard
  56.40s setup.cpp     916: Upgrade Type: BOP
  56.40s setup.cpp     918: 0: Sebring
  56.40s setup.cpp     918: 1: Sebring School
  56.40s setup.cpp     918: 2: Portimao
  56.40s setup.cpp     918: 3: Spa
  56.40s setup.cpp     918: 4: Le Mans
  56.40s setup.cpp     918: 5: Le Mans Mulsanne
  56.40s setup.cpp     918: 6: Monza
  56.40s setup.cpp     918: 7: Monza Curva Grande
  56.40s setup.cpp     918: 8: Fuji
  56.40s setup.cpp     918: 9: Fuji Classic
  56.40s setup.cpp     918: 10: Bahrain
  56.40s setup.cpp     918: 11: Bahrain Endurance
  56.40s setup.cpp     918: 12: Bahrain Outer
  56.40s setup.cpp     918: 13: Bahrain Paddock
  56.40s setup.cpp     918: 14: Imola
  56.40s setup.cpp     918: 15: COTA
  56.40s setup.cpp     918: 16: COTA National
  56.40s setup.cpp     918: 17: Interlagos
  56.40s setup.cpp     918: 18: Lusail
  56.40s setup.cpp     918: 19: Lusail Short
  56.40s setup.cpp     918: 20: Silverstone
  56.40s setup.cpp     918: 21: Paul Ricard
  56.40s setup.cpp     916: Upgrade Type: Gear ratios
  56.40s setup.cpp     918: 0: Standard
  56.40s setup.cpp     918: 1: Le Mans
  56.40s setup.cpp     916: Upgrade Type: Atmos Conditions
  56.40s setup.cpp     918: 0: Standard Day
  56.40s setup.cpp     918: 1: Sebring
  56.40s setup.cpp     918: 2: Portimao
  56.40s setup.cpp     918: 3: Spa
  56.40s setup.cpp     918: 4: Le Mans
  56.40s setup.cpp     918: 5: Monza
  56.40s setup.cpp     918: 6: Fuji
  56.40s setup.cpp     918: 7: Bahrain
  56.40s setup.cpp     918: 8: Imola
  56.40s setup.cpp     918: 9: COTA
  56.40s setup.cpp     918: 10: Interlagos
  56.40s setup.cpp     918: 11: Qatar
  56.40s setup.cpp     918: 12: Silverstone
  56.40s setup.cpp     918: 13: Paul Ricard
  56.40s util.cpp      407: Current MAS Files:
  56.40s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\BMW_M4_LMGT3_2023\1.15\car-upgrade.mas
  56.40s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\BMW_M4_LMGT3_2023\1.14\car.mas
  56.40s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Core\Vehicles\Cmaps.mas
  56.40s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Core\Vehicles\Multicar.mas
  56.40s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Core\Vehicles\Vehicles.mas
  56.40s slot.cpp     2335: Upgrade List <Type: Installed (index)>:
  56.40s slot.cpp     2347: AI Tweaks: Spa (3)
  56.40s slot.cpp     2347: Estimates: Spa (3)
  56.40s slot.cpp     2347: BOP: Spa (3)
  56.40s slot.cpp     2347: Gear ratios: Standard (0)
  56.40s slot.cpp     2347: Atmos Conditions: Spa (3)
  57.00s vehgfx.cpp   7563: VehGraphics::RenameLiveryMaterials
  57.00s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wccarbody found
  57.00s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcwindshieldin found
  57.00s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcwindshieldout found
  57.00s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcdriver found
  57.00s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wchelmet found
  57.00s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra0 found
  57.00s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra1 found
  57.00s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra3 found
  57.00s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra4 found
  57.00s vehgfx.cpp    498: Entered AdjustVehicleLiveryMaterials
  57.01s jsonUtil.cpp  174: File: Unknown file is not a valid json!
  57.01s ContentLoadi   90: LMU Warning : File: Unknown file is in json5 format, was converted automatically to json but need to be fixed 
  57.01s ContentLoadi   90: LMU Warning : Cannot find vinylHeavyMedium parameters in StandardProps file 
  57.01s util.cpp     1229: Unable to adjust texture for material: wcwindshieldin_006, tex0=46_25_WRT_WECwindshieldin.dds, tex1=Misc\46_25_WRT_WECwindshieldin.dds, tex2=46_25_WRT_WECwindshieldin.dds
  57.01s util.cpp     1229: Unable to adjust texture for material: wcwindshieldout_006, tex0=46_25_WRT_WECwindshieldout.dds, tex1=Misc\46_25_WRT_WECwindshieldout.dds, tex2=46_25_WRT_WECwindshieldout.dds
  57.01s vehgfx.cpp    798: Exited AdjustVehicleLiveryMaterials
  57.03s ContentLoadi   90: LMU Info : Parsing file: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\BMW_M4_LMGT3_2023\1.15\BMW_M4_GT3.HDV 
  57.03s ContentLoadi   90: LMU Warning : Failed to load 3 double values for: FWLiftHeightPlus 
  57.03s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorDrag 
  57.03s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorLift 
  57.03s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  57.03s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  57.03s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  57.03s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  57.04s garage.cpp   1477: Enforcing garage tire rules
  57.04s garage.cpp   1563: Enforced selection: 1/2, 1/2, 1/2, 1/2
  57.29s ContentLoadi   90: LMU Info : Parsing file: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\BMW_M4_LMGT3_2023\1.15\BMW_M4_GT3.HDV 
  57.31s ContentLoadi   90: LMU Warning : Failed to load 3 double values for: FWLiftHeightPlus 
  57.31s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorDrag 
  57.31s ContentLoadi   90: LMU Warning : Failed to load double for: RadiatorLift 
  57.31s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  57.31s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  57.31s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  57.31s ContentLoadi   90: LMU Warning : Has provided some BrakeAirFlowParameters, but is missing a valid: BrakeAirFlowMinSpeed 
  57.31s garage.cpp   1477: Enforcing garage tire rules
  57.31s garage.cpp   1563: Enforced selection: 1/2, 1/2, 1/2, 1/2
  57.32s Texture.cpp   111: Failed to find FONTREAD.BMP / FONTREAD in mas files.
  57.32s ContentLoadi   90: LMU Warning : Could not find texture in mas files: FONTREAD.BMP / FONTREAD 
  57.32s vehgfx.cpp   3862: Exiting VehGraphics::Init()
  57.32s slot.cpp      564: sound init
  57.34s slot.cpp      587: CreateGeometries()
  57.37s slot.cpp      602: ResetRearViewInitialized()
  57.37s slot.cpp      615: Exited Slot::LoadGraphicsAndSound()
  57.37s slot.cpp      826: finished score init
  57.37s slot.cpp      842: finished pit and garage unassigning
  57.37s slot.cpp      867: finished activating vehicle with coll manager
  57.37s garageLoad.c 1616: Requested Setup: ai default for Vehicle Team WRT 2025 #46:WEC & Track SPAWEC. Found setup: GT3_M4_Balanced_Spa.svm
  57.37s slot.cpp      876: finished garage AutoLoadSingleSlot
  57.37s slot.cpp      897: finished replay participant timer, tl=0
  57.37s slot.cpp      906: Exited Slot::Init()
  57.37s slot.cpp      683: Entered Slot::Init(7)
  57.37s driver.cpp   3237: Initializing Driver
  57.37s slot.cpp      770: finished driver init, tl=0
  57.37s slot.cpp      509: Entered Slot::LoadGraphicsAndSound()
  57.37s slot.cpp      523: adding mas files
  57.39s slot.cpp      554: pit init
  57.40s Masfile.cpp  2603: Error opening MAS file layoutspaend.mas
  57.40s slot.cpp      559: graphics init
  57.40s vehgfx.cpp   2686: Entered VehGraphics::Init()
  57.40s setup.cpp     872: Logging Vehicle: Vista AF Corse 2025 #54:WEC
  57.40s setup.cpp     875: Component Name: Ferrari_296GT3_2023
  57.40s setup.cpp     877: Component Version: 1.19
  57.40s setup.cpp     879: Component Sig: a779e51618099cfd7e9bb72e6af1b9fa27a435544402ea4d49882123058bdb95
  57.40s setup.cpp     881: Team Mas File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\car-upgrade.mas
  57.40s setup.cpp     884: VEH File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\54_25_AFCOC5FA7500.VEH
  57.40s setup.cpp     886: HDV File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\F296GT3.HDV
  57.40s setup.cpp     888: Head File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\HEADPHYSICS_GT.INI
  57.40s setup.cpp     890: SFX File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\F296GT3-SND.JSON
  57.40s setup.cpp     892: Cockpit File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\F296GT3_COCKPITINFO.INI
  57.40s setup.cpp     894: Gen File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\F296GT3.GEN
  57.40s setup.cpp     896: Spinner Gen File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\F296GT3_SPINNER.GEN
  57.40s setup.cpp     898: CAM File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\F296GT3.CAM
  57.40s setup.cpp     900: Default Livery: 54_25_AFCorse_WEC.dds
  57.40s setup.cpp     908: Upgrade File: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\F296GT3_UPGRADES.INI
  57.40s setup.cpp     916: Upgrade Type: Position lights
  57.40s setup.cpp     918: 0: ON
  57.40s setup.cpp     918: 1: OFF
  57.40s setup.cpp     916: Upgrade Type: AI Tweaks
  57.40s setup.cpp     918: 0: Sebring
  57.40s setup.cpp     918: 1: Sebring School
  57.40s setup.cpp     918: 2: Portimao
  57.40s setup.cpp     918: 3: Spa
  57.40s setup.cpp     918: 4: Le Mans
  57.40s setup.cpp     918: 5: Le Mans Mulsanne
  57.40s setup.cpp     918: 6: Monza
  57.40s setup.cpp     918: 7: Monza Curva Grande
  57.40s setup.cpp     918: 8: Fuji
  57.40s setup.cpp     918: 9: Fuji Classic
  57.40s setup.cpp     918: 10: Bahrain
  57.40s setup.cpp     918: 11: Bahrain Endurance
  57.40s setup.cpp     918: 12: Bahrain Outer
  57.40s setup.cpp     918: 13: Bahrain Paddock
  57.40s setup.cpp     918: 14: Imola
  57.40s setup.cpp     918: 15: COTA
  57.40s setup.cpp     918: 16: COTA National
  57.40s setup.cpp     918: 17: Interlagos
  57.40s setup.cpp     918: 18: Lusail
  57.40s setup.cpp     918: 19: Lusail Short
  57.40s setup.cpp     918: 20: Silverstone
  57.40s setup.cpp     918: 21: Paul Ricard
  57.40s setup.cpp     916: Upgrade Type: Estimates
  57.40s setup.cpp     918: 0: Sebring
  57.40s setup.cpp     918: 1: Sebring School
  57.40s setup.cpp     918: 2: Portimao
  57.40s setup.cpp     918: 3: Spa
  57.40s setup.cpp     918: 4: Le Mans
  57.40s setup.cpp     918: 5: Le Mans Mulsanne
  57.40s setup.cpp     918: 6: Monza
  57.40s setup.cpp     918: 7: Monza Curva Grande
  57.40s setup.cpp     918: 8: Fuji
  57.40s setup.cpp     918: 9: Fuji Classic
  57.40s setup.cpp     918: 10: Bahrain
  57.40s setup.cpp     918: 11: Bahrain Endurance
  57.40s setup.cpp     918: 12: Bahrain Outer
  57.40s setup.cpp     918: 13: Bahrain Paddock
  57.40s setup.cpp     918: 14: Imola
  57.40s setup.cpp     918: 15: Cota
  57.40s setup.cpp     918: 16: Cota National
  57.40s setup.cpp     918: 17: Interlagos
  57.40s setup.cpp     918: 18: Lusail
  57.40s setup.cpp     918: 19: Lusail Short
  57.40s setup.cpp     918: 20: Silverstone
  57.40s setup.cpp     918: 21: Paul Ricard
  57.40s setup.cpp     916: Upgrade Type: BOP
  57.40s setup.cpp     918: 0: Sebring
  57.40s setup.cpp     918: 1: Sebring School
  57.40s setup.cpp     918: 2: Portimao
  57.40s setup.cpp     918: 3: Spa
  57.40s setup.cpp     918: 4: Le Mans
  57.40s setup.cpp     918: 5: Le Mans Mulsanne
  57.40s setup.cpp     918: 6: Monza
  57.40s setup.cpp     918: 7: Monza Curva Grande
  57.40s setup.cpp     918: 8: Fuji
  57.40s setup.cpp     918: 9: Fuji Classic
  57.40s setup.cpp     918: 10: Bahrain
  57.40s setup.cpp     918: 11: Bahrain Endurance
  57.40s setup.cpp     918: 12: Bahrain Outer
  57.40s setup.cpp     918: 13: Bahrain Paddock
  57.40s setup.cpp     918: 14: Imola
  57.40s setup.cpp     918: 15: COTA
  57.40s setup.cpp     918: 16: COTA National
  57.40s setup.cpp     918: 17: Interlagos
  57.40s setup.cpp     918: 18: Lusail
  57.40s setup.cpp     918: 19: Lusail Short
  57.40s setup.cpp     918: 20: Silverstone
  57.40s setup.cpp     918: 21: Paul Ricard
  57.40s setup.cpp     916: Upgrade Type: Gear ratios
  57.40s setup.cpp     918: 0: Standard
  57.40s setup.cpp     916: Upgrade Type: Atmos Conditions
  57.40s setup.cpp     918: 0: Standard Day
  57.40s setup.cpp     918: 1: Sebring
  57.40s setup.cpp     918: 2: Portimao
  57.40s setup.cpp     918: 3: Spa
  57.40s setup.cpp     918: 4: Le Mans
  57.40s setup.cpp     918: 5: Monza
  57.40s setup.cpp     918: 6: Fuji
  57.40s setup.cpp     918: 7: Bahrain
  57.40s setup.cpp     918: 8: Imola
  57.40s setup.cpp     918: 9: COTA
  57.40s setup.cpp     918: 10: Interlagos
  57.40s setup.cpp     918: 11: Qatar
  57.40s setup.cpp     918: 12: Silverstone
  57.40s setup.cpp     918: 13: Paul Ricard
  57.40s util.cpp      407: Current MAS Files:
  57.40s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\car-upgrade.mas
  57.40s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.18\car.mas
  57.40s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Core\Vehicles\Cmaps.mas
  57.40s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Core\Vehicles\Multicar.mas
  57.40s util.cpp      410: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Core\Vehicles\Vehicles.mas
  57.40s slot.cpp     2335: Upgrade List <Type: Installed (index)>:
  57.40s slot.cpp     2347: AI Tweaks: Spa (3)
  57.40s slot.cpp     2347: Estimates: Spa (3)
  57.40s slot.cpp     2347: BOP: Spa (3)
  57.40s slot.cpp     2347: Gear ratios: Standard (0)
  57.40s slot.cpp     2347: Atmos Conditions: Spa (3)
  57.46s Texture.cpp   111: Failed to find RAINDROPMAP / RAINDROPMAP in mas files.
  57.46s ContentLoadi   90: LMU Warning : Could not find texture in mas files: RAINDROPMAP / RAINDROPMAP 
  57.98s vehgfx.cpp   7563: VehGraphics::RenameLiveryMaterials
  57.98s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wccarbody found
  57.98s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcwindshieldin found
  57.98s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcwindshieldout found
  57.98s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcswheel found
  57.98s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcdriver found
  57.98s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wchelmet found
  57.98s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra1 found
  57.98s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra3 found
  57.98s vehgfx.cpp   7589: VehGraphics::RenameLiveryMaterials matName wcextra4 found
  57.98s vehgfx.cpp    498: Entered AdjustVehicleLiveryMaterials
  57.98s ContentLoadi   90: LMU Warning : Cannot find vinylHeavyMedium parameters in StandardProps file 
  57.98s util.cpp     1229: Unable to adjust texture for material: wcwindshieldin_007, tex0=54_25_AFCorse_WECwindshieldin.dds, tex1=Misc\54_25_AFCorse_WECwindshieldin.dds, tex2=54_25_AFCorse_WECwindshieldin.dds
  57.98s util.cpp     1229: Unable to adjust texture for material: wcwindshieldout_007, tex0=54_25_AFCorse_WECwindshieldout.dds, tex1=Misc\54_25_AFCorse_WECwindshieldout.dds, tex2=54_25_AFCorse_WECwindshieldout.dds
  57.98s vehgfx.cpp    798: Exited AdjustVehicleLiveryMaterials
  58.00s ContentLoadi   90: LMU Warning : Failed to load texture: F488_LED.TGA 
  58.00s ContentLoadi   90: LMU Info : Parsing file: C:\Program Files (x86)\Steam\steamapps\common\Le Mans Ultimate\Installed\Vehicles\Ferrari_296GT3_2023\1.19\F296GT3.HDV 
